Employment;Unemployment;Average price;Price min;Wage average;Wage max;Savings;Total debt;Total firm cash;Deficit;Total money;Wage normalizes;Average fragility;Relative dead count;Unemployment share;Consumption propensity;Consumption budget;Sum production
0.447713;0.552287;0.988171;0.900002;0.985238;1;7990.53;7998.03;7.50064;0;0;15607.6;0;0.538085;0.499507;7961.12;8058.83
0.447838;0.552162;0.988156;0.900002;0.985212;1;7982.56;7990;7.43877;0;0;15607.4;0;0.537918;0.499633;7960.36;8061.08
0.447896;0.552104;0.988072;0.900002;0.985144;1;7974.15;7981.5;7.35475;0;0;15606.5;0;0.540701;0.499701;7957.69;8062.13
0.44788;0.55212;0.986994;0.900002;0.984561;1;7984.36;7991.48;7.12642;0;0;15604.2;0;0.535263;0.499726;7951.41;8061.85
0.448084;0.551916;0.985636;0.900002;0.98383;1;8002.5;8009.38;6.8794;0;0;15659.9;0;0.535966;0.499345;7949.29;8065.51
0.448435;0.551565;0.985042;0.900002;0.983398;1;8018.74;8025.37;6.63127;0;0;15632.4;0;0.539279;0.498925;7953.04;8071.84
0.448805;0.551195;0.984856;0.900002;0.983204;1;8028.46;8034.86;6.397;0;0;15616.2;0;0.539457;0.498899;7963.2;8078.48
0.449218;0.550782;0.984973;0.900002;0.983163;1;8031.11;8037.28;6.16763;0;0;15608.4;0;0.540311;0.499044;7973.84;8085.93
0.449622;0.550378;0.985166;0.900002;0.983193;1;8030.34;8036.29;5.94747;0;0;15606.2;0;0.542793;0.499283;7982.67;8093.19
0.450006;0.549994;0.986538;0.900002;0.983786;1;8042.53;8048.26;5.73193;0;0;15606.6;0;0.53657;0.499504;7991.63;8100.11
0.450399;0.549601;0.987458;0.900002;0.983846;1;8043.3;8048.83;5.52337;0;0;15624.1;0;0.538392;0.500161;8011.94;8107.18
0.450874;0.549126;0.988043;0.900002;0.98405;1;8040.97;8046.29;5.32567;0;0;15625.6;0;0.53796;0.500502;8022.84;8115.74
0.451299;0.548701;0.988507;0.900002;0.984201;1;8036.27;8041.41;5.13401;0;0;15631;0;0.537326;0.500638;8028.24;8123.38
0.451594;0.548406;0.988824;0.900002;0.984304;1;8031.01;8035.96;4.95468;0;0;15634.9;0;0.540773;0.500699;8029.89;8128.69
0.451765;0.548235;0.989036;0.900002;0.984341;1;8024.57;8029.35;4.78376;0;0;15637.4;0;0.536304;0.500687;8028.74;8131.77
0.451807;0.548193;0.989029;0.900002;0.984283;1;8016.99;8021.6;4.61904;0;0;15637.9;0;0.536125;0.500635;8024.82;8132.53
0.451739;0.548261;0.988878;0.900002;0.98417;1;8010.84;8015.28;4.43906;0;0;15635.4;0;0.536163;0.500506;8017.88;8131.3
0.451583;0.548417;0.987349;0.900002;0.983285;1;8026.44;8030.61;4.17853;0;0;15631.3;0;0.540146;0.500343;8007.23;8128.49
0.451707;0.548293;0.986331;0.900002;0.982632;1;8039.7;8043.62;3.9229;0;0;15646.4;0;0.541331;0.499656;8002.46;8130.72
0.451804;0.548196;0.985769;0.900002;0.982294;1;8051.43;8055.11;3.67841;0;0;15622.4;0;0.541984;0.499312;8003.07;8132.47
0.451943;0.548057;0.985473;0.900002;0.982052;1;8058.06;8061.5;3.44695;0;0;15609.5;0;0.546614;0.499222;8007.72;8134.97
0.452124;0.547876;0.98537;0.900002;0.98194;1;8058.58;8061.81;3.22648;0;0;15640.7;0;0.546787;0.499258;8012.73;8138.23
0.452298;0.547702;0.985436;0.900002;0.981907;1;8054.82;8057.85;3.02294;0;0;15636.1;0;0.543668;0.499364;8016.12;8141.36
0.452428;0.547572;0.985552;0.900002;0.981908;1;8048.31;8051.15;2.83628;0;0;15634.4;0;0.543551;0.499518;8017.86;8143.7
0.452504;0.547496;0.985642;0.900002;0.981887;1;8040.35;8043.01;2.66636;0;0;15634;0;0.543434;0.499662;8017.5;8145.07
0.452519;0.547481;0.98555;0.900002;0.981799;1;8031.7;8034.22;2.51401;0;0;15633;0;0.543392;0.499766;8014.97;8145.35
0.452481;0.547519;0.985045;0.900002;0.981481;1;8031.68;8034;2.32383;0;0;15629.8;0;0.54348;0.499775;8009.16;8144.66
0.452498;0.547502;0.983669;0.900002;0.980702;1;8046.01;8048.16;2.15428;0;0;15618.2;0;0.543897;0.499615;8003.57;8144.97
0.452739;0.547261;0.982716;0.900002;0.980161;1;8060.67;8062.66;1.99303;0;0;15725.1;0;0.544823;0.499133;8002.92;8149.3
0.453013;0.546987;0.982377;0.900002;0.979905;1;8073.23;8075.07;1.83934;0;0;15705.1;0;0.543192;0.498919;8008.18;8154.23
0.453328;0.546672;0.982322;0.900002;0.97974;1;8077.53;8079.23;1.69896;0;0;15706;0;0.545399;0.498998;8017.8;8159.91
0.453663;0.546337;0.982493;0.900002;0.979751;1;8077.34;8078.92;1.57109;0;0;15699.6;0;0.541531;0.499176;8025.8;8165.93
0.453978;0.546022;0.982731;0.900002;0.979811;1;8074.4;8075.85;1.45215;0;0;15699.5;0;0.542311;0.49941;8032.5;8171.6
0.45426;0.54574;0.983764;0.900002;0.98025;1;8080.58;8081.94;1.35396;0;0;15701.1;0;0.546158;0.499625;8038.76;8176.68
0.454536;0.545464;0.984578;0.900002;0.980478;1;8081.09;8082.36;1.26997;0;0;15714.6;0;0.545443;0.50012;8053.19;8181.64
0.454867;0.545133;0.985067;0.900002;0.980674;1;8078.99;8080.18;1.19444;0;0;15721.5;0;0.541327;0.500427;8062.11;8187.6
0.455175;0.544825;0.985433;0.900002;0.980828;1;8075.14;8076.26;1.12544;0;0;15727.2;0;0.542939;0.500541;8066.24;8193.15
0.455386;0.544614;0.985687;0.900002;0.980923;1;8070.41;8071.48;1.06207;0;0;15731.6;0;0.542493;0.500581;8067.22;8196.95
0.455493;0.544507;0.985782;0.900002;0.980946;1;8064.72;8065.73;1.00942;0;0;15734.1;0;0.542203;0.500568;8065.69;8198.87
0.455501;0.544499;0.985626;0.900002;0.980857;1;8057.88;8058.84;0.967339;0;0;15734.3;0;0.543889;0.500493;8061.34;8199.03
0.455419;0.544581;0.985313;0.900002;0.980689;1;8056.4;8057.32;0.915288;0;0;15730.9;0;0.542048;0.500331;8053.88;8197.54
0.455306;0.544694;0.984142;0.900002;0.979971;1;8068.57;8069.43;0.859261;0;0;15725;0;0.543872;0.500138;8046.1;8195.51
0.455387;0.544613;0.983123;0.900002;0.979383;1;8080.99;8081.8;0.805998;0;0;15812.8;0;0.540455;0.499635;8042.39;8196.97
0.455507;0.544493;0.982504;0.900002;0.979021;1;8092.42;8093.18;0.759943;0;0;15791.3;0;0.545964;0.499294;8042.68;8199.12
