Realized inflation;Immediate inflation;Loan interest rate;Average loan interest rate;Deposit interest rate;Average deposit IR
0.000231107;0.000251492;0;2.70111e-24;0;-2.70047e-24
0.000235184;0.0002522;0;2.16089e-24;0;-2.16038e-24
0.000238587;0.000223474;0;1.72871e-24;0;-1.7283e-24
0.000235565;0.000206604;0;1.38297e-24;0;-1.38264e-24
0.000229773;0.000202894;0;1.10638e-24;0;-1.10611e-24
0.000224397;0.000227526;0;8.85101e-25;0;-8.84891e-25
0.000225023;0.000225494;0;7.08081e-25;0;-7.07913e-25
0.000225117;0.000287649;0;5.66464e-25;0;-5.6633e-25
0.000237623;0.000308482;0;4.53172e-25;0;-4.53064e-25
0.000251795;0.000276143;0;3.62537e-25;0;-3.62452e-25
0.000256665;0.000255158;0;2.9003e-25;0;-2.89961e-25
0.000256363;0.000248487;0;2.32024e-25;0;-2.31969e-25
0.000254788;0.000256189;0;1.85619e-25;0;-1.85575e-25
0.000255068;0.000218172;0;1.48495e-25;0;-1.4846e-25
0.000247689;0.000187942;0;1.18796e-25;0;-1.18768e-25
0.00023574;0.000169758;0;9.5037e-26;0;-9.50145e-26
0.000222543;0.000209754;0;7.60296e-26;0;-7.60116e-26
0.000219985;0.000267149;0;6.08237e-26;0;-6.08093e-26
0.000229418;0.000333552;0;4.86589e-26;0;-4.86474e-26
0.000250245;0.00038231;0;3.89271e-26;0;-3.89179e-26
0.000276658;0.00029116;0;3.11417e-26;0;-3.11343e-26
0.000279558;0.000215885;0;2.49134e-26;0;-2.49075e-26
0.000266824;0.000147722;0;1.99307e-26;0;-1.9926e-26
0.000243003;0.000176098;0;1.59446e-26;0;-1.59408e-26
0.000229622;0.000199969;0;1.27556e-26;0;-1.27526e-26
0.000223692;0.000287843;0;1.02045e-26;0;-1.02021e-26
0.000236522;0.000355182;0;8.16361e-27;0;-8.16168e-27
0.000260254;0.000390015;0;6.53089e-27;0;-6.52935e-27
0.000286206;0.00030934;0;5.22471e-27;0;-5.22348e-27
0.000290833;0.000277822;0;4.17977e-27;0;-4.17878e-27
0.000288231;0.000235818;0;3.34382e-27;0;-3.34303e-27
0.000277748;0.000225306;0;2.67505e-27;0;-2.67442e-27
0.00026726;0.000250301;0;2.14004e-27;0;-2.13954e-27
0.000263868;0.000245256;0;1.71203e-27;0;-1.71163e-27
0.000260146;0.000249151;0;1.36963e-27;0;-1.3693e-27
0.000257947;0.00027182;0;1.0957e-27;0;-1.09544e-27
0.000260721;0.000309632;0;8.76561e-28;0;-8.76354e-28
0.000270504;0.000293137;0;7.01249e-28;0;-7.01083e-28
0.00027503;0.000277561;0;5.60999e-28;0;-5.60867e-28
0.000275536;0.000287728;0;4.48799e-28;0;-4.48693e-28
0.000277975;0.000301264;0;3.59039e-28;0;-3.58955e-28
0.000282633;0.000274824;0;2.87232e-28;0;-2.87164e-28
0.000281071;0.000258375;0;2.29785e-28;0;-2.29731e-28
0.000276532;0.000281628;0;1.83828e-28;0;-1.83785e-28
0.000277551;0.000286945;0;1.47063e-28;0;-1.47028e-28
0.00027943;0.000312725;0;1.1765e-28;0;-1.17622e-28
0.000286089;0.000323044;0;9.41201e-29;0;-9.40978e-29
0.00029348;0.000341354;0;7.5296e-29;0;-7.52782e-29
0.000303055;0.000308692;0;6.02368e-29;0;-6.02226e-29
0.000304182;0.000287478;0;4.81895e-29;0;-4.81781e-29
0.000300841;0.000254907;0;3.85516e-29;0;-3.85425e-29
0.000291655;0.000239768;0;3.08413e-29;0;-3.0834e-29
0.000281277;0.000287745;0;2.4673e-29;0;-2.46672e-29
0.000282571;0.000290244;0;1.97384e-29;0;-1.97337e-29
0.000284105;0.000288151;0;1.57907e-29;0;-1.5787e-29
0.000284914;0.000335682;0;1.26326e-29;0;-1.26296e-29
0.000295068;0.000378079;0;1.01061e-29;0;-1.01037e-29
0.00031167;0.000329992;0;8.08485e-30;0;-8.08294e-30
0.000315335;0.000343887;0;6.46788e-30;0;-6.46635e-30
0.000321045;0.000308599;0;5.1743e-30;0;-5.17308e-30
0.000318556;0.000259642;0;4.13944e-30;0;-4.13846e-30
0.000306773;0.000307425;0;3.31155e-30;0;-3.31077e-30
0.000306904;0.000313917;0;2.64924e-30;0;-2.64862e-30
0.000308306;0.000346477;0;2.1194e-30;0;-2.11889e-30
0.00031594;0.00032045;0;1.69552e-30;0;-1.69512e-30
0.000316842;0.000312029;0;1.35641e-30;0;-1.35609e-30
0.00031588;0.000303534;0;1.08513e-30;0;-1.08487e-30
0.00031341;0.000266728;0;8.68104e-31;0;-8.67899e-31
0.000304074;0.000288725;0;6.94483e-31;0;-6.94319e-31
0.000301004;0.000306374;0;5.55587e-31;0;-5.55455e-31
0.000302078;0.000370578;0;4.44469e-31;0;-4.44364e-31
0.000315778;0.000359011;0;3.55575e-31;0;-3.55491e-31
0.000324425;0.000310874;0;2.8446e-31;0;-2.84393e-31
0.000321714;0.000322081;0;2.27568e-31;0;-2.27514e-31
0.000321788;0.000339486;0;1.82055e-31;0;-1.82012e-31
0.000325327;0.000303993;0;1.45644e-31;0;-1.45609e-31
0.000321061;0.000300096;0;1.16515e-31;0;-1.16487e-31
0.000316868;0.000327275;0;9.3212e-32;0;-9.31899e-32
0.000318949;0.000327318;0;7.45696e-32;0;-7.4552e-32
0.000320623;0.000303053;0;5.96557e-32;0;-5.96416e-32
0.000317109;0.000377144;0;4.77245e-32;0;-4.77132e-32
0.000329116;0.000357076;0;3.81796e-32;0;-3.81706e-32
0.000334708;0.000300136;0;3.05437e-32;0;-3.05365e-32
0.000327794;0.000282056;0;2.4435e-32;0;-2.44292e-32
0.000318646;0.000343042;0;1.9548e-32;0;-1.95433e-32
0.000323525;0.000340557;0;1.56384e-32;0;-1.56347e-32
0.000326932;0.000345451;0;1.25107e-32;0;-1.25077e-32
0.000330635;0.000354836;0;1.00086e-32;0;-1.00062e-32
0.000335476;0.000370511;0;8.00685e-33;0;-8.00495e-33
0.000342483;0.000361261;0;6.40548e-33;0;-6.40396e-33
0.000346238;0.00035221;0;5.12438e-33;0;-5.12317e-33
0.000347433;0.000382886;0;4.09951e-33;0;-4.09854e-33
0.000354523;0.000348;0;3.27961e-33;0;-3.27883e-33
0.000353219;0.000384518;0;2.62368e-33;0;-2.62306e-33
0.000359478;0.000366829;0;2.09895e-33;0;-2.09845e-33
0.000360949;0.000316604;0;1.67916e-33;0;-1.67876e-33
0.00035208;0.000336086;0;1.34333e-33;0;-1.34301e-33
0.000348881;0.000320349;0;1.07466e-33;0;-1.07441e-33
0.000343175;0.000318996;0;8.59729e-34;0;-8.59525e-34
0.000338339;0.000306761;0;6.87783e-34;0;-6.8762e-34
0.000332023;0.0003543;0;5.50226e-34;0;-5.50096e-34
0.000336479;0.000358508;0;4.40181e-34;0;-4.40077e-34
0.000340885;0.000414241;0;3.52145e-34;0;-3.52062e-34
0.000355556;0.000425048;0;2.81716e-34;0;-2.81649e-34
0.000369454;0.000430192;0;2.25373e-34;0;-2.25319e-34
0.000381602;0.000412123;0;1.80298e-34;0;-1.80256e-34
0.000387706;0.00038342;0;1.44239e-34;0;-1.44204e-34
0.000386849;0.000354725;0;1.15391e-34;0;-1.15364e-34
0.000380424;0.000342264;0;9.23127e-35;0;-9.22908e-35
0.000372792;0.000322921;0;7.38501e-35;0;-7.38327e-35
0.000362818;0.000355028;0;5.90801e-35;0;-5.90661e-35
0.00036126;0.000365674;0;4.72641e-35;0;-4.72529e-35
0.000362143;0.00039558;0;3.78113e-35;0;-3.78023e-35
0.00036883;0.000388124;0;3.0249e-35;0;-3.02419e-35
0.000372689;0.000406284;0;2.41992e-35;0;-2.41935e-35
0.000379408;0.000374711;0;1.93594e-35;0;-1.93548e-35
0.000378469;0.000331617;0;1.54875e-35;0;-1.54838e-35
0.000369098;0.000385335;0;1.239e-35;0;-1.23871e-35
0.000372346;0.000368416;0;9.912e-36;0;-9.90965e-36
0.00037156;0.000397027;0;7.9296e-36;0;-7.92772e-36
0.000376653;0.000414684;0;6.34368e-36;0;-6.34218e-36
0.000384259;0.000409402;0;5.07494e-36;0;-5.07374e-36
0.000389288;0.000391899;0;4.05995e-36;0;-4.05899e-36
0.00038981;0.000370696;0;3.24796e-36;0;-3.2472e-36
0.000385987;0.000379929;0;2.59837e-36;0;-2.59776e-36
0.000384776;0.000419302;0;2.0787e-36;0;-2.07821e-36
0.000391681;0.000399135;0;1.66296e-36;0;-1.66256e-36
0.000393172;0.000394495;0;1.33037e-36;0;-1.33005e-36
0.000393436;0.00040529;0;1.06429e-36;0;-1.06404e-36
0.000395807;0.000362991;0;8.51434e-37;0;-8.51233e-37
0.000389244;0.000377058;0;6.81147e-37;0;-6.80986e-37
0.000386807;0.00039163;0;5.44918e-37;0;-5.44789e-37
0.000387771;0.000436473;0;4.35934e-37;0;-4.35831e-37
0.000397512;0.000394573;0;3.48747e-37;0;-3.48665e-37
0.000396924;0.000431503;0;2.78998e-37;0;-2.78932e-37
0.00040384;0.000419389;0;2.23198e-37;0;-2.23146e-37
0.00040695;0.000415959;0;1.78559e-37;0;-1.78516e-37
0.000408752;0.000455463;0;1.42847e-37;0;-1.42813e-37
0.000418094;0.000462366;0;1.14278e-37;0;-1.14251e-37
0.000426948;0.000439919;0;9.1422e-38;0;-9.14004e-38
0.000429543;0.000365268;0;7.31376e-38;0;-7.31203e-38
0.000416688;0.000391301;0;5.85101e-38;0;-5.84963e-38
0.00041161;0.0003952;0;4.68081e-38;0;-4.6797e-38
0.000408328;0.000425215;0;3.74465e-38;0;-3.74376e-38
0.000411706;0.000414859;0;2.99572e-38;0;-2.99501e-38
0.000412336;0.000449681;0;2.39657e-38;0;-2.39601e-38
0.000419805;0.000466398;0;1.91726e-38;0;-1.91681e-38
0.000429124;0.000411758;0;1.53381e-38;0;-1.53344e-38
0.000425651;0.000382839;0;1.22705e-38;0;-1.22676e-38
0.000417088;0.000421129;0;9.81637e-39;0;-9.81405e-39
0.000417897;0.000442452;0;7.85309e-39;0;-7.85124e-39
0.000422808;0.000457034;0;6.28248e-39;0;-6.28099e-39
0.000429653;0.000488846;0;5.02598e-39;0;-5.02479e-39
0.000441492;0.000440489;0;4.02078e-39;0;-4.01983e-39
0.000441291;0.000431565;0;3.21663e-39;0;-3.21587e-39
0.000439346;0.000413496;0;2.5733e-39;0;-2.57269e-39
0.000434176;0.000472247;0;2.05864e-39;0;-2.05815e-39
0.00044179;0.000433361;0;1.64691e-39;0;-1.64652e-39
0.000440104;0.000465445;0;1.31753e-39;0;-1.31722e-39
0.000445173;0.000421038;0;1.05402e-39;0;-1.05378e-39
0.000440346;0.000438368;0;8.4322e-40;0;-8.4302e-40
0.00043995;0.00046706;0;6.74576e-40;0;-6.74416e-40
0.000445372;0.000397619;0;5.39661e-40;0;-5.39533e-40
0.000435821;0.000383848;0;4.31728e-40;0;-4.31626e-40
0.000425427;0.000371054;0;3.45383e-40;0;-3.45301e-40
0.000414552;0.000455184;0;2.76306e-40;0;-2.76241e-40
0.000422679;0.000484666;0;2.21045e-40;0;-2.20993e-40
0.000435076;0.000485073;0;1.76836e-40;0;-1.76794e-40
0.000445075;0.000474424;0;1.41469e-40;0;-1.41435e-40
0.000450945;0.000499341;0;1.13175e-40;0;-1.13148e-40
0.000460624;0.000494943;0;9.054e-41;0;-9.05186e-41
0.000467488;0.000431085;0;7.2432e-41;0;-7.24149e-41
0.000460207;0.000398104;0;5.79456e-41;0;-5.79319e-41
0.000447787;0.000531287;0;4.63565e-41;0;-4.63455e-41
0.000464487;0.00050905;0;3.70852e-41;0;-3.70764e-41
0.000473399;0.000498021;0;2.96682e-41;0;-2.96611e-41
0.000478324;0.000440296;0;2.37345e-41;0;-2.37289e-41
0.000470718;0.000450056;0;1.89876e-41;0;-1.89831e-41
0.000466586;0.000446452;0;1.51901e-41;0;-1.51865e-41
0.000462559;0.000485397;0;1.21521e-41;0;-1.21492e-41
0.000467127;0.000444359;0;9.72166e-42;0;-9.71936e-42
0.000462573;0.000475914;0;7.77733e-42;0;-7.77549e-42
0.000465241;0.000491424;0;6.22186e-42;0;-6.22039e-42
0.000470478;0.000518906;0;4.97749e-42;0;-4.97631e-42
0.000480164;0.000502688;0;3.98199e-42;0;-3.98105e-42
0.000484668;0.000506691;0;3.18559e-42;0;-3.18484e-42
0.000489073;0.000458302;0;2.54847e-42;0;-2.54787e-42
0.000482919;0.000469298;0;2.03878e-42;0;-2.0383e-42
0.000480195;0.000471834;0;1.63102e-42;0;-1.63064e-42
0.000478523;0.000495074;0;1.30482e-42;0;-1.30451e-42
0.000481833;0.000521461;0;1.04386e-42;0;-1.04361e-42
0.000489758;0.000475741;0;8.35084e-43;0;-8.34887e-43
0.000486955;0.000474855;0;6.68067e-43;0;-6.67909e-43
0.000484535;0.000513829;0;5.34454e-43;0;-5.34327e-43
0.000490394;0.000531257;0;4.27563e-43;0;-4.27462e-43
0.000498566;0.00052136;0;3.4205e-43;0;-3.4197e-43
0.000503125;0.000471548;0;2.7364e-43;0;-2.73576e-43
0.00049681;0.000455091;0;2.18912e-43;0;-2.18861e-43
0.000488466;0.000499789;0;1.7513e-43;0;-1.75088e-43
0.000490731;0.000509027;0;1.40104e-43;0;-1.40071e-43
0.00049439;0.000545268;0;1.12083e-43;0;-1.12057e-43
0.000504565;0.000543024;0;8.96665e-44;0;-8.96453e-44
0.000512257;0.000497034;0;7.17332e-44;0;-7.17162e-44
0.000509213;0.000518763;0;5.73865e-44;0;-5.7373e-44
0.000511123;0.000478559;0;4.59092e-44;0;-4.58984e-44
0.00050461;0.000479107;0;3.67274e-44;0;-3.67187e-44
0.000499509;0.000507887;0;2.93819e-44;0;-2.9375e-44
0.000501185;0.000476449;0;2.35055e-44;0;-2.35e-44
0.000496238;0.000487233;0;1.88044e-44;0;-1.88e-44
0.000494437;0.000522631;0;1.50435e-44;0;-1.504e-44
0.000500076;0.000551928;0;1.20348e-44;0;-1.2032e-44
0.000510446;0.000533418;0;9.62787e-45;0;-9.62559e-45
0.00051504;0.000545047;0;7.70229e-45;0;-7.70047e-45
0.000521042;0.000531171;0;6.16183e-45;0;-6.16038e-45
0.000523068;0.000484133;0;4.92947e-45;0;-4.9283e-45
0.000515281;0.000523282;0;3.94357e-45;0;-3.94264e-45
0.000516881;0.000545294;0;3.15486e-45;0;-3.15411e-45
0.000522563;0.000507371;0;2.52389e-45;0;-2.52329e-45
0.000519525;0.00055898;0;2.01911e-45;0;-2.01863e-45
0.000527416;0.000515373;0;1.61529e-45;0;-1.61491e-45
0.000525007;0.000522262;0;1.29223e-45;0;-1.29192e-45
0.000524458;0.000543883;0;1.03378e-45;0;-1.03354e-45
0.000528343;0.000550871;0;8.27027e-46;0;-8.26832e-46
0.000532849;0.000590649;0;6.61622e-46;0;-6.61465e-46
0.000544409;0.00055022;0;5.29297e-46;0;-5.29172e-46
0.000545571;0.000573903;0;4.23438e-46;0;-4.23338e-46
0.000551238;0.000540808;0;3.3875e-46;0;-3.3867e-46
0.000549152;0.000556233;0;2.71e-46;0;-2.70936e-46
0.000550568;0.00052635;0;2.168e-46;0;-2.16749e-46
0.000545724;0.000532031;0;1.7344e-46;0;-1.73399e-46
0.000542986;0.000551131;0;1.38752e-46;0;-1.38719e-46
0.000544615;0.000573027;0;1.11002e-46;0;-1.10975e-46
0.000550297;0.000575682;0;8.88014e-47;0;-8.87804e-47
0.000555374;0.000569051;0;7.10411e-47;0;-7.10243e-47
0.00055811;0.000556977;0;5.68329e-47;0;-5.68194e-47
0.000557883;0.00054397;0;4.54663e-47;0;-4.54556e-47
0.000555101;0.000528251;0;3.6373e-47;0;-3.63644e-47
0.000549731;0.000555367;0;2.90984e-47;0;-2.90916e-47
0.000550858;0.000574922;0;2.32787e-47;0;-2.32732e-47
0.000555671;0.000558182;0;1.8623e-47;0;-1.86186e-47
0.000556173;0.000567929;0;1.48984e-47;0;-1.48949e-47
0.000558524;0.000601942;0;1.19187e-47;0;-1.19159e-47
0.000567208;0.000573096;0;9.53498e-48;0;-9.53272e-48
0.000568385;0.00054091;0;7.62798e-48;0;-7.62618e-48
0.00056289;0.000533427;0;6.10238e-48;0;-6.10094e-48
0.000556998;0.000548869;0;4.88191e-48;0;-4.88075e-48
0.000555372;0.00056765;0;3.90553e-48;0;-3.9046e-48
0.000557828;0.000521677;0;3.12442e-48;0;-3.12368e-48
0.000550597;0.000565811;0;2.49954e-48;0;-2.49895e-48
0.00055364;0.000618043;0;1.99963e-48;0;-1.99916e-48
0.000566521;0.000588158;0;1.5997e-48;0;-1.59933e-48
0.000570848;0.000635201;0;1.27976e-48;0;-1.27946e-48
0.000583719;0.000605127;0;1.02381e-48;0;-1.02357e-48
0.000588;0.000591579;0;8.19048e-49;0;-8.18854e-49
0.000588716;0.000635388;0;6.55239e-49;0;-6.55084e-49
0.00059805;0.000587748;0;5.24191e-49;0;-5.24067e-49
0.00059599;0.000596278;0;4.19353e-49;0;-4.19254e-49
0.000596048;0.000604869;0;3.35482e-49;0;-3.35403e-49
0.000597812;0.000656471;0;2.68386e-49;0;-2.68322e-49
0.000609544;0.00063695;0;2.14709e-49;0;-2.14658e-49
0.000615025;0.000630676;0;1.71767e-49;0;-1.71726e-49
0.000618155;0.00059995;0;1.37413e-49;0;-1.37381e-49
0.000614514;0.000524503;0;1.09931e-49;0;-1.09905e-49
0.000596512;0.000591661;0;8.79446e-50;0;-8.79238e-50
0.000595542;0.000640555;0;7.03557e-50;0;-7.03391e-50
0.000604544;0.000597553;0;5.62846e-50;0;-5.62713e-50
0.000603146;0.000595169;0;4.50277e-50;0;-4.5017e-50
0.000601551;0.000610287;0;3.60221e-50;0;-3.60136e-50
0.000603298;0.000601282;0;2.88177e-50;0;-2.88109e-50
0.000602895;0.000594938;0;2.30542e-50;0;-2.30487e-50
0.000601304;0.000622546;0;1.84433e-50;0;-1.8439e-50
0.000605552;0.000611004;0;1.47547e-50;0;-1.47512e-50
0.000606643;0.00058806;0;1.18037e-50;0;-1.18009e-50
0.000602926;0.000624394;0;9.44298e-51;0;-9.44075e-51
0.000607219;0.000621773;0;7.55439e-51;0;-7.5526e-51
0.00061013;0.000589751;0;6.04351e-51;0;-6.04208e-51
0.000606054;0.000627963;0;4.83481e-51;0;-4.83366e-51
0.000610436;0.000641151;0;3.86785e-51;0;-3.86693e-51
0.000616579;0.000683714;0;3.09428e-51;0;-3.09354e-51
0.000630006;0.000632436;0;2.47542e-51;0;-2.47484e-51
0.000630492;0.000659476;0;1.98034e-51;0;-1.97987e-51
0.000636289;0.000640387;0;1.58427e-51;0;-1.58389e-51
0.000637108;0.000695255;0;1.26742e-51;0;-1.26712e-51
0.000648738;0.000664058;0;1.01393e-51;0;-1.01369e-51
0.000651802;0.000632051;0;8.11146e-52;0;-8.10954e-52
0.000647852;0.000661238;0;6.48917e-52;0;-6.48763e-52
0.000650529;0.000668919;0;5.19133e-52;0;-5.19011e-52
0.000654207;0.00065282;0;4.15307e-52;0;-4.15209e-52
0.00065393;0.000649892;0;3.32245e-52;0;-3.32167e-52
0.000653122;0.000616061;0;2.65796e-52;0;-2.65733e-52
0.00064571;0.000643925;0;2.12637e-52;0;-2.12587e-52
0.000645353;0.000690305;0;1.7011e-52;0;-1.70069e-52
0.000654343;0.00064136;0;1.36088e-52;0;-1.36056e-52
0.000651747;0.000676859;0;1.0887e-52;0;-1.08844e-52
0.000656769;0.000657186;0;8.70961e-53;0;-8.70755e-53
0.000656853;0.000649239;0;6.96769e-53;0;-6.96604e-53
0.00065533;0.000632291;0;5.57415e-53;0;-5.57283e-53
0.000650722;0.000629375;0;4.45932e-53;0;-4.45827e-53
0.000646453;0.000653175;0;3.56746e-53;0;-3.56661e-53
0.000647797;0.000699401;0;2.85397e-53;0;-2.85329e-53
0.000658118;0.00068288;0;2.28317e-53;0;-2.28263e-53
0.00066307;0.000695406;0;1.82654e-53;0;-1.82611e-53
0.000669538;0.000697567;0;1.46123e-53;0;-1.46089e-53
0.000675143;0.000730819;0;1.16898e-53;0;-1.16871e-53
0.000686279;0.000708017;0;9.35188e-54;0;-9.34967e-54
0.000690626;0.000679666;0;7.4815e-54;0;-7.47973e-54
0.000688434;0.000658063;0;5.9852e-54;0;-5.98379e-54
0.00068236;0.000587322;0;4.78816e-54;0;-4.78703e-54
0.000663352;0.00068106;0;3.83053e-54;0;-3.82962e-54
0.000666894;0.000681897;0;3.06442e-54;0;-3.0637e-54
0.000669894;0.000667924;0;2.45154e-54;0;-2.45096e-54
0.0006695;0.000696843;0;1.96123e-54;0;-1.96077e-54
0.000674969;0.00071454;0;1.56898e-54;0;-1.56861e-54
0.000682883;0.000672528;0;1.25519e-54;0;-1.25489e-54
0.000680812;0.000669054;0;1.00415e-54;0;-1.00391e-54
0.000678461;0.000729454;0;8.0332e-55;0;-8.0313e-55
0.000688659;0.000705833;0;6.42656e-55;0;-6.42504e-55
0.000692094;0.000693956;0;5.14125e-55;0;-5.14003e-55
0.000692466;0.000638336;0;4.113e-55;0;-4.11203e-55
0.00068164;0.000745414;0;3.2904e-55;0;-3.28962e-55
0.000694395;0.000726163;0;2.63232e-55;0;-2.6317e-55
0.000700749;0.000747082;0;2.10586e-55;0;-2.10536e-55
0.000710015;0.000706224;0;1.68468e-55;0;-1.68429e-55
0.000709257;0.000662199;0;1.34775e-55;0;-1.34743e-55
0.000699846;0.000683121;0;1.0782e-55;0;-1.07794e-55
0.000696501;0.000706323;0;8.62558e-56;0;-8.62354e-56
0.000698465;0.000650991;0;6.90047e-56;0;-6.89884e-56
0.00068897;0.000714138;0;5.52037e-56;0;-5.51907e-56
0.000694004;0.000736781;0;4.4163e-56;0;-4.41525e-56
0.000702559;0.000752081;0;3.53304e-56;0;-3.5322e-56
0.000712464;0.000742796;0;2.82643e-56;0;-2.82576e-56
0.00071853;0.000703528;0;2.26115e-56;0;-2.26061e-56
0.00071553;0.00256108;0;1.80892e-56;0;-1.80849e-56
0.00108464;0.00264106;0.0189498;1.44713e-56;-0.0182578;-1.44679e-56
0.00139593;0.00256895;0.0673882;0.00378995;-0.0593845;-0.00365156
0.00163053;0.00264797;0.0634484;0.0165096;-0.0563036;-0.0147982
0.00183402;0.00270896;0.0600586;0.0258974;-0.0536182;-0.0230992
0.00200901;0.00270854;0.057102;0.0327296;-0.0512491;-0.029203
0.00214892;0.0026863;0.0545025;0.0376041;-0.0491454;-0.0336123
0.00225639;0.00272419;0.052202;0.0409838;-0.0472671;-0.0367189
0.00234995;0.0027006;0.0501558;0.0432274;-0.0455833;-0.0388285
0.00242008;0.00269467;0.0483268;0.0446131;-0.0440675;-0.0401795
0.002475;0.00269254;0.0466852;0.0453558;-0.0426984;-0.0409571
0.00251851;0.00271288;0.0452065;0.0456217;-0.0414581;-0.0413053
0.00255738;0.00270583;0.043871;0.0455387;-0.0403322;-0.0413359
0.00258707;0.00268005;0.0426618;0.0452051;-0.0393079;-0.0411352
0.00260567;0.00269408;0.0415642;0.0446965;-0.0383742;-0.0407697
0.00262335;0.00270694;0.0405665;0.04407;-0.0375222;-0.0402906
0.00264007;0.00268973;0.0396588;0.0433693;-0.0367443;-0.0397369
0.00265;0.00266296;0.0388321;0.0426272;-0.0360336;-0.0391384
0.00265259;0.00271104;0;0.0418682;0;-0.0385174
0.00266428;0.00265373;0;0.0334945;0;-0.0308139
0.00266217;0.0027362;0;0.0267956;0;-0.0246512
0.00267698;0.00269546;0;0.0214365;0;-0.0197209
0.00268067;0.00270374;0;0.0171492;0;-0.0157767
0.00268529;0.00266723;0;0.0137194;0;-0.0126214
0.00268168;0.00273514;0;0.0109755;0;-0.0100971
0.00269237;0.00267638;0;0.00878039;0;-0.00807769
0.00268917;0.00271737;0;0.00702431;0;-0.00646215
0.00269481;0.00264436;0;0.00561945;0;-0.00516972
0.00268472;0.00268894;0;0.00449556;0;-0.00413578
0.00268557;0.00270041;0;0.00359645;0;-0.00330862
0.00268853;0.00270384;0;0.00287716;0;-0.0026469
0.0026916;0.00269543;0;0.00230173;0;-0.00211752
0.00269236;0.00274666;0;0.00184138;0;-0.00169401
0.00270322;0.00272601;0;0.00147311;0;-0.00135521
0.00270778;0.00268495;0;0.00117848;0;-0.00108417
0.00270321;0.00269254;0;0.000942787;0;-0.000867335
0.00270108;0.00268559;0;0.00075423;0;-0.000693868
0.00269798;0.00270479;0;0.000603384;0;-0.000555095
0.00269934;0.00268789;0;0.000482707;0;-0.000444076
0.00269705;0.00267199;0;0.000386166;0;-0.000355261
0.00269204;0.00271136;0;0.000308933;0;-0.000284208
0.00269591;0.00267905;0;0.000247146;0;-0.000227367
0.00269253;0.00269466;0;0.000197717;0;-0.000181893
0.00269296;0.00272636;0;0.000158173;0;-0.000145515
0.00269964;0.00270499;0;0.000126539;0;-0.000116412
0.00270071;0.00267463;0;0.000101231;0;-9.31294e-05
0.00269549;0.00267796;0;8.09848e-05;0;-7.45036e-05
0.00269199;0.00269805;0;6.47879e-05;0;-5.96028e-05
0.0026932;0.00273632;0;5.18303e-05;0;-4.76823e-05
0.00270182;0.00268979;0;4.14642e-05;0;-3.81458e-05
0.00269942;0.00270667;0;3.31714e-05;0;-3.05167e-05
0.00270087;0.00270843;0;2.65371e-05;0;-2.44133e-05
0.00270238;0.0026968;0;2.12297e-05;0;-1.95307e-05
0.00270126;0.00271713;0;1.69837e-05;0;-1.56245e-05
0.00270444;0.00267265;0;1.3587e-05;0;-1.24996e-05
0.00269808;0.0026836;0;1.08696e-05;0;-9.9997e-06
0.00269518;0.00269869;0;8.69568e-06;0;-7.99976e-06
0.00269589;0.00270943;0;6.95654e-06;0;-6.39981e-06
0.0026986;0.00268586;0;5.56523e-06;0;-5.11985e-06
0.00269605;0.0026954;0;4.45219e-06;0;-4.09588e-06
0.00269592;0.00269546;0;3.56175e-06;0;-3.2767e-06
0.00269583;0.00268236;0;2.8494e-06;0;-2.62136e-06
0.00269313;0.00270005;0;2.27952e-06;0;-2.09709e-06
0.00269452;0.00269799;0;1.82362e-06;0;-1.67767e-06
0.00269521;0.00269184;0;1.45889e-06;0;-1.34214e-06
0.00269454;0.00269624;0;1.16711e-06;0;-1.07371e-06
0.00269488;0.00269916;0;9.33691e-07;0;-8.58967e-07
0.00269573;0.00269181;0;7.46953e-07;0;-6.87174e-07
0.00269495;0.0026661;0;5.97563e-07;0;-5.49739e-07
0.00268918;0.00272372;0;4.7805e-07;0;-4.39791e-07
0.00269609;0.00271271;0;3.8244e-07;0;-3.51833e-07
0.00269941;0.00271968;0;3.05952e-07;0;-2.81466e-07
0.00270347;0.00270925;0;2.44762e-07;0;-2.25173e-07
0.00270462;0.00271232;0;1.95809e-07;0;-1.80139e-07
0.00270616;0.00270852;0;1.56647e-07;0;-1.44111e-07
0.00270663;0.00268622;0;1.25318e-07;0;-1.15289e-07
0.00270255;0.00273543;0;1.00254e-07;0;-9.22309e-08
0.00270913;0.00274524;0;8.02035e-08;0;-7.37847e-08
0.00271635;0.0027184;0;6.41628e-08;0;-5.90278e-08
0.00271676;0.00269533;0;5.13302e-08;0;-4.72222e-08
0.00271247;0.00270484;0;4.10642e-08;0;-3.77778e-08
0.00271095;0.00267241;0;3.28513e-08;0;-3.02222e-08
0.00270324;0.00271;0;2.62811e-08;0;-2.41778e-08
0.00270459;0.0027246;0;2.10249e-08;0;-1.93422e-08
0.00270859;0.00267047;0;1.68199e-08;0;-1.54738e-08
0.00270097;0.00269188;0;1.34559e-08;0;-1.2379e-08
0.00269915;0.00268704;0;1.07647e-08;0;-9.90322e-09
0.00269673;0.00269786;0;8.61178e-09;0;-7.92258e-09
0.00269695;0.00268923;0;6.88943e-09;0;-6.33806e-09
0.00269541;0.00268848;0;5.51154e-09;0;-5.07045e-09
0.00269402;0.00268657;0;4.40923e-09;0;-4.05636e-09
